sha,commiter,commit_date,commit_message,comment_count,stats_total,stats_additions,stats_deletions,file_sha,filename,status,additions,deletions,changes,repository
627d0efc9254a160851586d76b469f5655023caf,Matsuuu,2021-04-01 14:27:09.000000,Feat: Data flow base for Profile page,0,189,154,35,b2cd9a6b7e3c352e969099e9d1ff9b01780bb8c5,app/src/components/nav-bar.js,modified,22,21,43,dotties
627d0efc9254a160851586d76b469f5655023caf,Matsuuu,2021-04-01 14:27:09.000000,Feat: Data flow base for Profile page,0,189,154,35,1d078c5222db0d93180e77300679b8ce68266c12,app/src/routes.js,modified,8,1,9,dotties
627d0efc9254a160851586d76b469f5655023caf,Matsuuu,2021-04-01 14:27:09.000000,Feat: Data flow base for Profile page,0,189,154,35,e3f80b4fb6311abebad10dc5780953013d033625,app/src/services/github-user-service.js,added,5,0,5,dotties
627d0efc9254a160851586d76b469f5655023caf,Matsuuu,2021-04-01 14:27:09.000000,Feat: Data flow base for Profile page,0,189,154,35,a04167f6473b0276587b4c0dcf0286a601eb74f5,app/src/services/user-service.js,added,32,0,32,dotties
627d0efc9254a160851586d76b469f5655023caf,Matsuuu,2021-04-01 14:27:09.000000,Feat: Data flow base for Profile page,0,189,154,35,05f0f7fddeb832c82b5d24069581463ccf23d81b,app/src/util/api-util.js,modified,1,1,2,dotties
627d0efc9254a160851586d76b469f5655023caf,Matsuuu,2021-04-01 14:27:09.000000,Feat: Data flow base for Profile page,0,189,154,35,31d3920f1d691b9e601036db8c2304aaa310be25,app/src/views/gallery.js,modified,1,1,2,dotties
627d0efc9254a160851586d76b469f5655023caf,Matsuuu,2021-04-01 14:27:09.000000,Feat: Data flow base for Profile page,0,189,154,35,5292cb199823e6d6d5845139cd4a35787aff479e,app/src/views/profile.js,modified,85,11,96,dotties
a8a569be4157090ba6fa0cd8f1de0a9ba52a3b78,Matsuuu,2021-03-30 05:55:35.000000,Fix: Handle verify API call correctly on case where no cookies found,0,9,6,3,4309eff8bf02e0e21dc356bae16c2ae597857f1e,api/pkg/auth/auth.go,modified,3,1,4,dotties
a8a569be4157090ba6fa0cd8f1de0a9ba52a3b78,Matsuuu,2021-03-30 05:55:35.000000,Fix: Handle verify API call correctly on case where no cookies found,0,9,6,3,ca3ef965531bd05153811948bb8106b1b694ed64,app/src/dotties-app.js,modified,3,2,5,dotties
2ae4e6169fefebf6fe8428b111d35300e053fe91,Matsuuu,2021-04-04 12:26:25.000000,dotties.json generation. Needs UX help,0,272,227,45,170c0655252e9cd563fbff958687746d5909bc25,app/src/components/dotties-file-generator.js,modified,150,20,170,dotties
2ae4e6169fefebf6fe8428b111d35300e053fe91,Matsuuu,2021-04-04 12:26:25.000000,dotties.json generation. Needs UX help,0,272,227,45,5c4030d577cf9a1706b12e8ab13cac346ead3bdf,app/src/components/file-tree.js,modified,63,14,77,dotties
2ae4e6169fefebf6fe8428b111d35300e053fe91,Matsuuu,2021-04-04 12:26:25.000000,dotties.json generation. Needs UX help,0,272,227,45,abebf7a4f05929300354b61e3e90c759bc283d85,app/src/services/repository-service.js,modified,13,9,22,dotties
2ae4e6169fefebf6fe8428b111d35300e053fe91,Matsuuu,2021-04-04 12:26:25.000000,dotties.json generation. Needs UX help,0,272,227,45,c2665f34aaeb9c4afae479e865ae481743a8a0fd,app/src/views/repository-add.js,modified,1,2,3,dotties
37027c4f6275072c85d92acfb9d2b4fd22fffbb7,Matsuuu,2021-04-03 23:32:42.000000,Parse tree structure to front-end components,0,103,86,17,2bad203f64fdaef648c3120f9dde481e945b42a9,app/src/components/dotties-file-generator.js,modified,1,1,2,dotties
37027c4f6275072c85d92acfb9d2b4fd22fffbb7,Matsuuu,2021-04-03 23:32:42.000000,Parse tree structure to front-end components,0,103,86,17,615c723c4c34d6541b736be8a87af2fa5f70ace3,app/src/components/file-tree.js,modified,83,16,99,dotties
37027c4f6275072c85d92acfb9d2b4fd22fffbb7,Matsuuu,2021-04-03 23:32:42.000000,Parse tree structure to front-end components,0,103,86,17,4cfd6766047dab1d9ed5a14666dab86245c9ed00,app/src/icons/file-tree-icons.js,added,2,0,2,dotties
0008a8b30ce4cdc8dfcb8cc59c2761ed488c0e88,Matsuuu,2021-05-04 10:49:38.000000,Gallery view work,0,105,97,8,e0d1abe1fdc5254f83d58d3e58e2dcc40ae990e7,app/src/components/gallery-item.js,added,59,0,59,dotties
0008a8b30ce4cdc8dfcb8cc59c2761ed488c0e88,Matsuuu,2021-05-04 10:49:38.000000,Gallery view work,0,105,97,8,98423681c0c6ed88660a2914fb965960f9fcd5de,app/src/services/repository-service.js,modified,6,3,9,dotties
0008a8b30ce4cdc8dfcb8cc59c2761ed488c0e88,Matsuuu,2021-05-04 10:49:38.000000,Gallery view work,0,105,97,8,11f4c2dc76c93862b691a9ef791a05526a0c41e0,app/src/views/gallery.js,modified,32,5,37,dotties
49c77574a4fea36b9ef3cd0d39a5383968c2b0f1,Matsuuu,2021-04-03 14:51:24.000000,User profile page data and styles,0,117,103,14,7622c95346134ed84d3ffd377f04f1424a87f09e,app/src/components/icon.js,added,36,0,36,dotties
49c77574a4fea36b9ef3cd0d39a5383968c2b0f1,Matsuuu,2021-04-03 14:51:24.000000,User profile page data and styles,0,117,103,14,955c1dd84e69e678971fa3ebf6912d168f836b30,app/src/icons/social.js,added,4,0,4,dotties
49c77574a4fea36b9ef3cd0d39a5383968c2b0f1,Matsuuu,2021-04-03 14:51:24.000000,User profile page data and styles,0,117,103,14,0a7fbf526303ed45b8ed65704ffd7e734ebf851f,app/src/views/profile.js,modified,63,14,77,dotties
0d8e46320fe70a8aed40f9b2e2d9311ca2be72f4,Matsuuu,2021-04-05 10:14:42.000000,User API rewrite,0,137,115,22,060ce3e61d0c0cc85f20b8b96865e3a523726dd9,api/main.go,modified,1,2,3,dotties
0d8e46320fe70a8aed40f9b2e2d9311ca2be72f4,Matsuuu,2021-04-05 10:14:42.000000,User API rewrite,0,137,115,22,b68a09c65a30e94a87576ffcb5c0634dfc82424f,api/pkg/user/user.go,modified,55,16,71,dotties
0d8e46320fe70a8aed40f9b2e2d9311ca2be72f4,Matsuuu,2021-04-05 10:14:42.000000,User API rewrite,0,137,115,22,b983ed119a22d77a95db82316d8b1df71709bbb1,app/src/components/nav-bar.js,modified,4,3,7,dotties
0d8e46320fe70a8aed40f9b2e2d9311ca2be72f4,Matsuuu,2021-04-05 10:14:42.000000,User API rewrite,0,137,115,22,3db32bfb3528d8098bde4a2a202ed1abbbfe6c65,app/src/views/settings.js,modified,55,1,56,dotties
8a63e67a8589c379b78b400353567c3adde2be6f,GitHub,2021-03-31 15:00:53.000000,"Merge pull request #8 from Shy-Boys-Club/ui-fixups

Ui Fixups and enhancements all around",0,249,201,48,7b228d18af578fe2cd4e199bcc69e2ac8b266baf,app/index.html,modified,1,1,2,dotties
8a63e67a8589c379b78b400353567c3adde2be6f,GitHub,2021-03-31 15:00:53.000000,"Merge pull request #8 from Shy-Boys-Club/ui-fixups

Ui Fixups and enhancements all around",0,249,201,48,9e2f88e4955b35416cbca6cdce0b6035cbded342,app/package-lock.json,modified,7,7,14,dotties
8a63e67a8589c379b78b400353567c3adde2be6f,GitHub,2021-03-31 15:00:53.000000,"Merge pull request #8 from Shy-Boys-Club/ui-fixups

Ui Fixups and enhancements all around",0,249,201,48,906e6328784b61bbf1b9dd4df730867c088d6d16,app/package.json,modified,1,1,2,dotties
8a63e67a8589c379b78b400353567c3adde2be6f,GitHub,2021-03-31 15:00:53.000000,"Merge pull request #8 from Shy-Boys-Club/ui-fixups

Ui Fixups and enhancements all around",0,249,201,48,6816dc5b530611e135a0c3d68f307cc48c542dd9,app/src/components/dotfile-viewer.js,modified,19,14,33,dotties
8a63e67a8589c379b78b400353567c3adde2be6f,GitHub,2021-03-31 15:00:53.000000,"Merge pull request #8 from Shy-Boys-Club/ui-fixups

Ui Fixups and enhancements all around",0,249,201,48,8f56fcd2177f36633b6c40e5fadb4ce213249daf,app/src/components/loading-animation.js,added,83,0,83,dotties
8a63e67a8589c379b78b400353567c3adde2be6f,GitHub,2021-03-31 15:00:53.000000,"Merge pull request #8 from Shy-Boys-Club/ui-fixups

Ui Fixups and enhancements all around",0,249,201,48,aa4c9f853358e41940fef5f5271439af6cc39dd2,app/src/components/nav-bar.js,modified,11,6,17,dotties
8a63e67a8589c379b78b400353567c3adde2be6f,GitHub,2021-03-31 15:00:53.000000,"Merge pull request #8 from Shy-Boys-Club/ui-fixups

Ui Fixups and enhancements all around",0,249,201,48,6ddf1c2d005c3c7efce5dbb0b7bc8ab19235af85,app/src/routes.js,modified,8,0,8,dotties
8a63e67a8589c379b78b400353567c3adde2be6f,GitHub,2021-03-31 15:00:53.000000,"Merge pull request #8 from Shy-Boys-Club/ui-fixups

Ui Fixups and enhancements all around",0,249,201,48,6cee27f53b6c3338b417a7e0e290054b9f485eb8,app/src/views/gallery-entry.js,added,65,0,65,dotties
8a63e67a8589c379b78b400353567c3adde2be6f,GitHub,2021-03-31 15:00:53.000000,"Merge pull request #8 from Shy-Boys-Club/ui-fixups

Ui Fixups and enhancements all around",0,249,201,48,bf5316384ea7b4db50a1ac28b344546ff1d1619a,app/src/views/gallery.js,modified,6,19,25,dotties
c2b7c8a1dbb09327307050fb4b5b328e41a6f7e4,Matsuuu,2021-04-03 15:00:09.000000,Sign in page styling,0,39,30,9,773b278f83bf2d8a135f7b4eb4a63e84029e1a21,app/src/components/github-signin.js,modified,12,7,19,dotties
c2b7c8a1dbb09327307050fb4b5b328e41a6f7e4,Matsuuu,2021-04-03 15:00:09.000000,Sign in page styling,0,39,30,9,8ccaa6ce9963e3161b6e78f47387406a4528cbde,app/src/views/profile.js,modified,18,2,20,dotties
44570d80be11a11b7e047cc66257bb3f17a5eaf8,Matsuuu,2021-05-04 08:28:05.000000,(App): Data flow to gallery entry,0,62,41,21,b85ba8d4a5ea0f845bfc2a3f495fe9c6b8f65079,app/src/services/repository-service.js,modified,26,18,44,dotties
44570d80be11a11b7e047cc66257bb3f17a5eaf8,Matsuuu,2021-05-04 08:28:05.000000,(App): Data flow to gallery entry,0,62,41,21,3c54b37106eb6d4a82ec62f1147947bbd47a3467,app/src/views/gallery-entry.js,modified,15,3,18,dotties
370b0d0e2ba5c79d2fcc231e523efd31d092db30,Matsuuu,2021-04-05 10:31:51.000000,Delete functionality,0,51,43,8,6950240d46271c4cb352cfe297b0714c3eb946b3,api/pkg/user/user.go,modified,8,0,8,dotties
370b0d0e2ba5c79d2fcc231e523efd31d092db30,Matsuuu,2021-04-05 10:31:51.000000,Delete functionality,0,51,43,8,ffbf3af3937828e1ca9ef094fc5364d841eefe0a,app/src/services/user-service.js,modified,7,2,9,dotties
370b0d0e2ba5c79d2fcc231e523efd31d092db30,Matsuuu,2021-04-05 10:31:51.000000,Delete functionality,0,51,43,8,9803dfceb19ac8cdfb8ac4e335ec9d99ebd810d8,app/src/views/settings.js,modified,28,6,34,dotties
d4d7a965a7c80232c8ccdce73e24b5572ad71ae7,Matsuuu,2021-04-05 09:21:46.000000,Add not-found message when searching for user and not found,0,19,17,2,80a168fef9b6a09d2b64722c0793bc77f89be1f1,app/src/views/profile.js,modified,17,2,19,dotties
48739f53b66dc422df6ce4f928d7a455e6c8b4fe,Matsuuu,2021-05-10 16:49:50.000000,Error handling for repository add,0,54,36,18,ca20dadbf86df326c7e7625eb30a8fbbb113e85f,api/pkg/db/authuser.go,modified,1,1,2,dotties
48739f53b66dc422df6ce4f928d7a455e6c8b4fe,Matsuuu,2021-05-10 16:49:50.000000,Error handling for repository add,0,54,36,18,7da0c4dc97fee615d6ae368b5be9810b26806e9e,api/pkg/repo/repo.go,modified,15,14,29,dotties
48739f53b66dc422df6ce4f928d7a455e6c8b4fe,Matsuuu,2021-05-10 16:49:50.000000,Error handling for repository add,0,54,36,18,3eecd75f44a340a695932855ee679f68df19df00,app/src/services/repository-service.js,modified,6,2,8,dotties
48739f53b66dc422df6ce4f928d7a455e6c8b4fe,Matsuuu,2021-05-10 16:49:50.000000,Error handling for repository add,0,54,36,18,c6223d1de9d83979552e377fe7005f1986a401ff,app/src/views/repository-add/phase-four.js,modified,13,0,13,dotties
48739f53b66dc422df6ce4f928d7a455e6c8b4fe,Matsuuu,2021-05-10 16:49:50.000000,Error handling for repository add,0,54,36,18,ea2591260eb7f9e25311151783d5c0a147e15a73,app/src/views/repository-add/phase-three.js,modified,1,1,2,dotties
b018e2d491c74bd74133b184c4e7bf2aabe8644d,Matsuuu,2021-05-04 11:02:44.000000,Brief ui improvements,0,2,2,0,43352aec4b8a5d4d41ed62387b836f911c024158,app/src/views/repository-add/phase-four.js,modified,1,0,1,dotties
b018e2d491c74bd74133b184c4e7bf2aabe8644d,Matsuuu,2021-05-04 11:02:44.000000,Brief ui improvements,0,2,2,0,65c40fed421194e82459b6f29a2606ddd7f820e1,app/src/views/repository-add/phase-three.js,modified,1,0,1,dotties
e51877938929db9796b63eac0c5fe6bddd751d4f,Matsuuu,2021-05-04 08:21:35.000000,(Api) Separate db calls to functions. InsertOrUpdate repository,0,71,66,5,9e0c8eec09ee2cbe4bb6ee83d13aae527863bf7f,api/pkg/repo/repo.go,modified,52,4,56,dotties
e51877938929db9796b63eac0c5fe6bddd751d4f,Matsuuu,2021-05-04 08:21:35.000000,(Api) Separate db calls to functions. InsertOrUpdate repository,0,71,66,5,b68f5a7d58581f8a11f8bf6dc5ea4355c661baae,app/src/services/repository-service.js,modified,6,0,6,dotties
e51877938929db9796b63eac0c5fe6bddd751d4f,Matsuuu,2021-05-04 08:21:35.000000,(Api) Separate db calls to functions. InsertOrUpdate repository,0,71,66,5,959f7ff688e1b7644ee573a4be67e6a90b2757ad,app/src/views/repository-add/phase-four.js,modified,8,1,9,dotties
4039f08c548b25d4548b7e46a537981b38a1ea43,Matsuuu,2021-05-03 07:33:32.000000,Fix repository submission errors and plug front end,0,39,35,4,126107153234790b80fba1061a22ff162df3a0cf,api/pkg/db/authuser.go,modified,1,1,2,dotties
4039f08c548b25d4548b7e46a537981b38a1ea43,Matsuuu,2021-05-03 07:33:32.000000,Fix repository submission errors and plug front end,0,39,35,4,c4802b6f4ccd2367d53b651a9a9f69d366252d46,api/pkg/repo/repo.go,modified,7,2,9,dotties
4039f08c548b25d4548b7e46a537981b38a1ea43,Matsuuu,2021-05-03 07:33:32.000000,Fix repository submission errors and plug front end,0,39,35,4,0ae3913623f33ec3e5a8d8a1c86db61865da9805,app/src/services/repository-service.js,modified,17,0,17,dotties
4039f08c548b25d4548b7e46a537981b38a1ea43,Matsuuu,2021-05-03 07:33:32.000000,Fix repository submission errors and plug front end,0,39,35,4,4aa06eb80426e818701b4f6d05642d35bf143354,app/src/views/repository-add/phase-four.js,modified,10,1,11,dotties
279b451034b9d247b58f655b3f4d97b0a6ea7e85,Matsuuu,2021-03-26 23:42:42.000000,Feat(app): Initialize authservice,0,1,1,0,8337712ea57f00733b5709b27efb3de797e95575,app/src/services/auth-service.js,added,1,0,1,dotties
e18fb5b54fde182b60008a51ebbc0b3da88c4fd8,Matsuuu,2021-04-05 09:46:37.000000,Change user query to use GET params,0,26,16,10,e92d89ecb63a725771ede4919794fb44fdb767f3,api/main.go,modified,3,4,7,dotties
e18fb5b54fde182b60008a51ebbc0b3da88c4fd8,Matsuuu,2021-04-05 09:46:37.000000,Change user query to use GET params,0,26,16,10,e7369530dc6dbab66ed50fa7697d5f8c25b2f3a2,api/pkg/user/user.go,modified,12,5,17,dotties
e18fb5b54fde182b60008a51ebbc0b3da88c4fd8,Matsuuu,2021-04-05 09:46:37.000000,Change user query to use GET params,0,26,16,10,ad4b035d0774ae23e2e1d7b0d42d2893ac966851,app/src/services/user-service.js,modified,1,1,2,dotties
860b48235a9466ab981c947de54ec9e79ec92f52,Matsuuu,2021-04-05 09:30:29.000000,Return 404 if user not found,0,17,14,3,0fb3bd467cf51fa3d76b4a54c8307a1047f72d8c,api/pkg/user/user.go,modified,2,2,4,dotties
860b48235a9466ab981c947de54ec9e79ec92f52,Matsuuu,2021-04-05 09:30:29.000000,Return 404 if user not found,0,17,14,3,78d80c05b45c53c8e3470fd0b9b5877861d7800e,app/src/services/user-service.js,modified,12,1,13,dotties
de448a63ef1f0514cebfad74208f2f5700161757,Matsuuu,2021-03-31 19:57:38.000000,Feat(api): Implement ORM,0,99,77,22,f0850c65b274fc0d54b791d4e0c3fb6e924ab672,api/go.mod,modified,2,2,4,dotties
de448a63ef1f0514cebfad74208f2f5700161757,Matsuuu,2021-03-31 19:57:38.000000,Feat(api): Implement ORM,0,99,77,22,4939e09f21070de28acdaf02a6504ef3fb2f832a,api/main.go,modified,17,3,20,dotties
de448a63ef1f0514cebfad74208f2f5700161757,Matsuuu,2021-03-31 19:57:38.000000,Feat(api): Implement ORM,0,99,77,22,38a89be2ba67f0f1c5ac07bdf303b88d9e169be7,api/pkg/db/authuser.go,added,10,0,10,dotties
de448a63ef1f0514cebfad74208f2f5700161757,Matsuuu,2021-03-31 19:57:38.000000,Feat(api): Implement ORM,0,99,77,22,0e61ccb61146bcd6ee306643b1760a9ef4f68a65,api/pkg/db/db.go,modified,33,17,50,dotties
de448a63ef1f0514cebfad74208f2f5700161757,Matsuuu,2021-03-31 19:57:38.000000,Feat(api): Implement ORM,0,99,77,22,136824dae7a05b488a2151fcf27fca2429fd22f5,api/pkg/db/image.go,added,7,0,7,dotties
de448a63ef1f0514cebfad74208f2f5700161757,Matsuuu,2021-03-31 19:57:38.000000,Feat(api): Implement ORM,0,99,77,22,50cf7b9d899adede4d00577d38a317abbcb36666,api/pkg/db/repository.go,added,8,0,8,dotties
319f2746ee7a4f93a1d7baf102844d731313b44c,Sam Lane,2021-03-28 20:35:22.000000,added more logging,0,17,15,2,effe9d4ff4380ec1980d22eb53bdb35060441b0f,api/go.mod,modified,1,0,1,dotties
319f2746ee7a4f93a1d7baf102844d731313b44c,Sam Lane,2021-03-28 20:35:22.000000,added more logging,0,17,15,2,2e7924c1074aa4d4bc746f9b5fb1a4ea6d857604,api/go.sum,modified,6,0,6,dotties
319f2746ee7a4f93a1d7baf102844d731313b44c,Sam Lane,2021-03-28 20:35:22.000000,added more logging,0,17,15,2,2559a5d72ca8ac3b22dcd477eab38f1d5f8078da,api/pkg/github/oauth.go,modified,8,2,10,dotties
d10dc886b65a1906229248ce5a4b0d0a9776c5b3,Sam Lane,2021-03-28 11:29:13.000000,very work in progress autherization middleware,0,38,38,0,c3474a0b9b29e2a2b82d6c8e254eafed8ea390df,api/go.mod,modified,1,0,1,dotties
d10dc886b65a1906229248ce5a4b0d0a9776c5b3,Sam Lane,2021-03-28 11:29:13.000000,very work in progress autherization middleware,0,38,38,0,d73b235990547f4267fd0903ba0ef74ca7bc5e20,api/go.sum,modified,2,0,2,dotties
d10dc886b65a1906229248ce5a4b0d0a9776c5b3,Sam Lane,2021-03-28 11:29:13.000000,very work in progress autherization middleware,0,38,38,0,fb0b25b2dfdc5383923f6d9e7e4d0d04de95c759,api/pkg/auth/auth.go,modified,35,0,35,dotties
87f046f775eef28313f33fd0c1043cd6e0ace7e3,Sam Lane,2021-03-28 09:53:53.000000,HONK jwt to frontend,0,67,66,1,fe86658622ef73b744187ab00f03746769a36228,api/go.mod,modified,1,0,1,dotties
87f046f775eef28313f33fd0c1043cd6e0ace7e3,Sam Lane,2021-03-28 09:53:53.000000,HONK jwt to frontend,0,67,66,1,53822660008fa248f6e091b655522f7f518e703c,api/go.sum,modified,3,0,3,dotties
87f046f775eef28313f33fd0c1043cd6e0ace7e3,Sam Lane,2021-03-28 09:53:53.000000,HONK jwt to frontend,0,67,66,1,74c524f3c57d356c242b13ab27e0b8aff431c5a7,api/pkg/auth/auth.go,added,37,0,37,dotties
87f046f775eef28313f33fd0c1043cd6e0ace7e3,Sam Lane,2021-03-28 09:53:53.000000,HONK jwt to frontend,0,67,66,1,e741dff5ef4f86d7bba2a84784daa169879e4af5,api/pkg/github/oauth.go,modified,25,1,26,dotties
17fee14d80d1910e97b2e2a7ca3f4b88d062a95a,Sam Lane,2021-03-26 17:33:08.000000,Added go.mod and go fmt,0,21,12,9,4263f8f54e7e4d9ae1d0c79c2c10b5d38e1717d6,api/go.mod,added,3,0,3,dotties
17fee14d80d1910e97b2e2a7ca3f4b88d062a95a,Sam Lane,2021-03-26 17:33:08.000000,Added go.mod and go fmt,0,21,12,9,887cb1ed9d7dc0fe6a7aa9fc34b99ac72f7dec72,api/main.go,modified,9,9,18,dotties
1b3e14792530242ff05a5cce86f87197dbf34cff,Sam Lane,2021-04-30 07:48:00.000000,Added auth middleware to repo endpoint,0,2,1,1,3ab0f630b7461f634e036b9122a00ccb29ccb447,api/main.go,modified,1,1,2,dotties
d5b8500b42f49507e4e1ac1780a8145836059dd7,Sam Lane,2021-04-29 18:23:17.000000,"WIP feature to add repos endpoint

yayayayaya",0,86,85,1,014997ecfd12b705638a3fa27860826db292a2d7,api/main.go,modified,2,0,2,dotties
d5b8500b42f49507e4e1ac1780a8145836059dd7,Sam Lane,2021-04-29 18:23:17.000000,"WIP feature to add repos endpoint

yayayayaya",0,86,85,1,f44a17958329193e340d6fc872e432799518e8a0,api/pkg/db/repository.go,modified,1,0,1,dotties
d5b8500b42f49507e4e1ac1780a8145836059dd7,Sam Lane,2021-04-29 18:23:17.000000,"WIP feature to add repos endpoint

yayayayaya",0,86,85,1,23156c76f21e11c35bb6e8aa2391e25f7a2dd61f,api/pkg/github/oauth.go,modified,1,1,2,dotties
d5b8500b42f49507e4e1ac1780a8145836059dd7,Sam Lane,2021-04-29 18:23:17.000000,"WIP feature to add repos endpoint

yayayayaya",0,86,85,1,761893fbc082029d8553a5561e6a6d02d70d5528,api/pkg/repo/repo.go,added,81,0,81,dotties
41b75c41997cccc8547b9b84b9561e3291549a7d,Matsuuu,2021-04-05 10:26:14.000000,Implement user update API and view,0,64,44,20,16dcb356795e6976727f6e9e8155fcd0cadeb597,api/main.go,modified,1,1,2,dotties
41b75c41997cccc8547b9b84b9561e3291549a7d,Matsuuu,2021-04-05 10:26:14.000000,Implement user update API and view,0,64,44,20,ad8fc91e17a3c77016173497629e6e1659fdd983,api/pkg/user/user.go,modified,43,19,62,dotties
3943fc61334d26520baabd031e8b3b4c07f57882,Matsuuu,2021-04-05 09:23:49.000000,Fix typo on controller,0,6,3,3,5cdfefc02e3bda2ace708738ba561e213d75e9de,api/main.go,modified,1,1,2,dotties
3943fc61334d26520baabd031e8b3b4c07f57882,Matsuuu,2021-04-05 09:23:49.000000,Fix typo on controller,0,6,3,3,03c14057cdcb981e1d8c324de16c901ae1e86119,api/pkg/auth/auth.go,modified,2,2,4,dotties
98005e0f1782cfcc01309ed8601a2b7fc1ee0370,GitHub,2021-03-31 16:08:44.000000,"Merge pull request #7 from Shy-Boys-Club/develop-db

Local DB for my boys",0,854,854,0,153825b65dbe438a68249e13a14b6666273fa7e2,.gitignore,modified,4,0,4,dotties
98005e0f1782cfcc01309ed8601a2b7fc1ee0370,GitHub,2021-03-31 16:08:44.000000,"Merge pull request #7 from Shy-Boys-Club/develop-db

Local DB for my boys",0,854,854,0,1499fb9b331cde73804978bd21f12a50adedf8d8,README.md,modified,10,0,10,dotties
98005e0f1782cfcc01309ed8601a2b7fc1ee0370,GitHub,2021-03-31 16:08:44.000000,"Merge pull request #7 from Shy-Boys-Club/develop-db

Local DB for my boys",0,854,854,0,9acaca428b05e1aa0b9531c39006f53bbd2c1c98,api/go.mod,modified,5,0,5,dotties
98005e0f1782cfcc01309ed8601a2b7fc1ee0370,GitHub,2021-03-31 16:08:44.000000,"Merge pull request #7 from Shy-Boys-Club/develop-db

Local DB for my boys",0,854,854,0,e6610307c0993c45282103bb16c7fad726407bad,api/go.sum,modified,377,0,377,dotties
98005e0f1782cfcc01309ed8601a2b7fc1ee0370,GitHub,2021-03-31 16:08:44.000000,"Merge pull request #7 from Shy-Boys-Club/develop-db

Local DB for my boys",0,854,854,0,22f7380734b098919e03513d1178fed2824c95cf,api/main.go,modified,2,0,2,dotties
98005e0f1782cfcc01309ed8601a2b7fc1ee0370,GitHub,2021-03-31 16:08:44.000000,"Merge pull request #7 from Shy-Boys-Club/develop-db

Local DB for my boys",0,854,854,0,4281c336fbad39007e2369421cb0bfb877a2922a,api/pkg/db/db.go,added,46,0,46,dotties
98005e0f1782cfcc01309ed8601a2b7fc1ee0370,GitHub,2021-03-31 16:08:44.000000,"Merge pull request #7 from Shy-Boys-Club/develop-db

Local DB for my boys",0,854,854,0,0c8189d5bc4346681b912cc5dd8cb85ba05adca0,db/README.md,added,6,0,6,dotties
98005e0f1782cfcc01309ed8601a2b7fc1ee0370,GitHub,2021-03-31 16:08:44.000000,"Merge pull request #7 from Shy-Boys-Club/develop-db

Local DB for my boys",0,854,854,0,821233e8a769eaf11c4ca632dfbf3871add0f85a,db/docker-compose-db.yml,added,16,0,16,dotties
98005e0f1782cfcc01309ed8601a2b7fc1ee0370,GitHub,2021-03-31 16:08:44.000000,"Merge pull request #7 from Shy-Boys-Club/develop-db

Local DB for my boys",0,854,854,0,dad33a45459058345131a42f8ed5a1e8817c9b88,db/dotties/.gitignore,added,4,0,4,dotties
98005e0f1782cfcc01309ed8601a2b7fc1ee0370,GitHub,2021-03-31 16:08:44.000000,"Merge pull request #7 from Shy-Boys-Club/develop-db

Local DB for my boys",0,854,854,0,b0e9022a48e7be4f202591103422cd11ad05d435,db/dotties/README.md,added,15,0,15,dotties
98005e0f1782cfcc01309ed8601a2b7fc1ee0370,GitHub,2021-03-31 16:08:44.000000,"Merge pull request #7 from Shy-Boys-Club/develop-db

Local DB for my boys",0,854,854,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,db/dotties/analysis/.gitkeep,added,0,0,0,dotties
98005e0f1782cfcc01309ed8601a2b7fc1ee0370,GitHub,2021-03-31 16:08:44.000000,"Merge pull request #7 from Shy-Boys-Club/develop-db

Local DB for my boys",0,854,854,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,db/dotties/data/.gitkeep,added,0,0,0,dotties
98005e0f1782cfcc01309ed8601a2b7fc1ee0370,GitHub,2021-03-31 16:08:44.000000,"Merge pull request #7 from Shy-Boys-Club/develop-db

Local DB for my boys",0,854,854,0,a1b2d72c25697da3ba46630beaaf2c842a095904,db/dotties/dbt_project.yml,added,37,0,37,dotties
98005e0f1782cfcc01309ed8601a2b7fc1ee0370,GitHub,2021-03-31 16:08:44.000000,"Merge pull request #7 from Shy-Boys-Club/develop-db

Local DB for my boys",0,854,854,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,db/dotties/macros/.gitkeep,added,0,0,0,dotties
98005e0f1782cfcc01309ed8601a2b7fc1ee0370,GitHub,2021-03-31 16:08:44.000000,"Merge pull request #7 from Shy-Boys-Club/develop-db

Local DB for my boys",0,854,854,0,fd4fbcc4916d7e173b120cbd9f8f468cf201af13,db/dotties/models/report/schema.yml,added,16,0,16,dotties
98005e0f1782cfcc01309ed8601a2b7fc1ee0370,GitHub,2021-03-31 16:08:44.000000,"Merge pull request #7 from Shy-Boys-Club/develop-db

Local DB for my boys",0,854,854,0,f31a12d94873de0e532ea43f450d605c9cffe35e,db/dotties/models/report/users.sql,added,27,0,27,dotties
98005e0f1782cfcc01309ed8601a2b7fc1ee0370,GitHub,2021-03-31 16:08:44.000000,"Merge pull request #7 from Shy-Boys-Club/develop-db

Local DB for my boys",0,854,854,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,db/dotties/snapshots/.gitkeep,added,0,0,0,dotties
